class,feature_name,raw_feature_name,feature_type,mean_abs_shap
spam,halloween collection,tfidf__halloween collection,tfidf,0.00040225185878225696
spam,message plus,tfidf__message plus,tfidf,0.00040225185878225696
spam,mob halloween,tfidf__mob halloween,tfidf,0.00040225185878225696
spam,pic message,tfidf__pic message,tfidf,0.00040225185878225696
spam,spook 8007,tfidf__spook 8007,tfidf,0.00040225185878225696
spam,tone txt,tfidf__tone txt,tfidf,0.00040225185878225696
spam,txt card,tfidf__txt card,tfidf,0.00040225185878225696
spam,member,tfidf__member,tfidf,0.0004021909906298504
spam,feb,tfidf__feb,tfidf,0.00040206866124761266
spam,hold paytm,tfidf__hold paytm,tfidf,0.00040165647355075657
spam,free text,tfidf__free text,tfidf,0.000401089506343761
spam,leaving,tfidf__leaving,tfidf,0.00040082798742931304
spam,2005 text,tfidf__2005 text,tfidf,0.0004001186633219869
spam,21st 2005,tfidf__21st 2005,tfidf,0.0004001186633219869
spam,87121,tfidf__87121,tfidf,0.0004001186633219869
spam,entry question,tfidf__entry question,tfidf,0.0004001186633219869
spam,entry wkly,tfidf__entry wkly,tfidf,0.0004001186633219869
spam,fa 87121,tfidf__fa 87121,tfidf,0.0004001186633219869
spam,fa cup,tfidf__fa cup,tfidf,0.0004001186633219869
spam,final tkts,tfidf__final tkts,tfidf,0.0004001186633219869
spam,text fa,tfidf__text fa,tfidf,0.0004001186633219869
spam,tkts 21st,tfidf__tkts 21st,tfidf,0.0004001186633219869
spam,mobile update,tfidf__mobile update,tfidf,0.0004000165636762338
spam,12hrs,tfidf__12hrs,tfidf,0.00039923141209451395
spam,valid 12hrs,tfidf__valid 12hrs,tfidf,0.00039923141209451395
spam,laptop,tfidf__laptop,tfidf,0.0003974033644843352
spam,takes,tfidf__takes,tfidf,0.0003944235812763559
spam,enter,tfidf__enter,tfidf,0.0003934749575346357
spam,uk mobile,tfidf__uk mobile,tfidf,0.0003926991337907205
spam,haven't,tfidf__haven't,tfidf,0.00039268853688653694
spam,bought,tfidf__bought,tfidf,0.00039212132132299306
spam,tb,tfidf__tb,tfidf,0.00039136729498171933
spam,accumulate,tfidf__accumulate,tfidf,0.00039121310864052443
spam,3qxj9,tfidf__3qxj9,tfidf,0.00039047343285003377
spam,3qxj9 unsubscribe,tfidf__3qxj9 unsubscribe,tfidf,0.00039047343285003377
spam,9ae,tfidf__9ae,tfidf,0.00039047343285003377
spam,login 3qxj9,tfidf__login 3qxj9,tfidf,0.00039047343285003377
spam,conditions,tfidf__conditions,tfidf,0.0003894735785888985
spam,terms conditions,tfidf__terms conditions,tfidf,0.0003894735785888985
spam,hear new,tfidf__hear new,tfidf,0.0003885300633293958
spam,apple id,tfidf__apple id,tfidf,0.00038698777893797737
spam,man,tfidf__man,tfidf,0.0003860883817828041
spam,faster,tfidf__faster,tfidf,0.0003858566737673845
spam,course,tfidf__course,tfidf,0.0003844395350480546
spam,plots,tfidf__plots,tfidf,0.0003838890101060672
spam,smart,tfidf__smart,tfidf,0.00038380803762990003
spam,fact,tfidf__fact,tfidf,0.0003834457198558585
spam,call09050000327,tfidf__call09050000327,tfidf,0.0003825749493889061
spam,claim call09050000327,tfidf__claim call09050000327,tfidf,0.0003825749493889061
spam,85023,tfidf__85023,tfidf,0.0003818587460814465
spam,discount vouchers,tfidf__discount vouchers,tfidf,0.0003818587460814465
spam,worth discount,tfidf__worth discount,tfidf,0.0003818587460814465
spam,you've,tfidf__you've,tfidf,0.00038080346111962754
spam,fall,tfidf__fall,tfidf,0.0003799435930841684
spam,juz,tfidf__juz,tfidf,0.0003748616412943561
spam,rs 5000,tfidf__rs 5000,tfidf,0.0003744030151796529
spam,wanna,tfidf__wanna,tfidf,0.00037409317280250206
spam,delhi,tfidf__delhi,tfidf,0.00037299936940251124
spam,polys,tfidf__polys,tfidf,0.0003728260790130808
spam,reminder,tfidf__reminder,tfidf,0.00036835988900320803
spam,know secretly,tfidf__know secretly,tfidf,0.0003682038669806452
spam,credit,tfidf__credit,tfidf,0.00036761810937018826
spam,free minutes,tfidf__free minutes,tfidf,0.00036676102716894023
spam,tax,tfidf__tax,tfidf,0.000366725387056875
spam,900,tfidf__900,tfidf,0.00036641958998501233
spam,stay,tfidf__stay,tfidf,0.0003658520615930564
spam,linerental,tfidf__linerental,tfidf,0.00036580458708550647
spam,picture,tfidf__picture,tfidf,0.00036552923761451944
spam,announcement freephone,tfidf__announcement freephone,tfidf,0.0003649019128621302
spam,remove,tfidf__remove,tfidf,0.00036473312893713767
spam,institutionalize,tfidf__institutionalize,tfidf,0.0003642268927289233
spam,plus,tfidf__plus,tfidf,0.0003637325034749627
spam,87066,tfidf__87066,tfidf,0.00036274666514376635
spam,03,tfidf__03,tfidf,0.0003604420169245701
spam,speed,tfidf__speed,tfidf,0.0003597702937701982
spam,commercial,tfidf__commercial,tfidf,0.00035831681513695583
spam,8077,tfidf__8077,tfidf,0.00035611330582423857
spam,nokia 8077,tfidf__nokia 8077,tfidf,0.00035611330582423857
spam,won 000,tfidf__won 000,tfidf,0.0003560631018379128
spam,ts,tfidf__ts,tfidf,0.0003549671886404411
spam,ts cs,tfidf__ts cs,tfidf,0.0003549671886404411
spam,2nd attempt,tfidf__2nd attempt,tfidf,0.00035443845137505864
spam,protect,tfidf__protect,tfidf,0.0003543956427996235
spam,received,tfidf__received,tfidf,0.0003533871066644587
spam,late,tfidf__late,tfidf,0.0003529552865133072
spam,camera phonetoken,tfidf__camera phonetoken,tfidf,0.0003515096819167149
spam,landline delivery,tfidf__landline delivery,tfidf,0.0003515096819167149
spam,sipix,tfidf__sipix,tfidf,0.0003515096819167149
spam,sipix digital,tfidf__sipix digital,tfidf,0.0003515096819167149
spam,supply,tfidf__supply,tfidf,0.00034871391277397533
spam,supply cds,tfidf__supply cds,tfidf,0.00034871391277397533
spam,11 04,tfidf__11 04,tfidf,0.00034681407084204645
spam,http phonetoken,tfidf__http phonetoken,tfidf,0.00034560651744368267
spam,exit,tfidf__exit,tfidf,0.0003451085496781234
spam,test,tfidf__test,tfidf,0.0003432401769724853
spam,confirm,tfidf__confirm,tfidf,0.0003413663318354468
spam,40gb,tfidf__40gb,tfidf,0.00034132682691511215
spam,40gb ipod,tfidf__40gb ipod,tfidf,0.00034132682691511215
spam,fancies phonetoken,tfidf__fancies phonetoken,tfidf,0.0003396838657958735
spam,prem,tfidf__prem,tfidf,0.00033922210643804937
spam,phonetoken po,tfidf__phonetoken po,tfidf,0.00033909245942093997
spam,claim ur,tfidf__claim ur,tfidf,0.000337234228358178
spam,sad,tfidf__sad,tfidf,0.000335896135941393
spam,dun,tfidf__dun,tfidf,0.00033510720726906635
spam,daily,tfidf__daily,tfidf,0.00033456601529115984
spam,87239,tfidf__87239,tfidf,0.00033383929713649217
spam,stop 87239,tfidf__stop 87239,tfidf,0.00033383929713649217
spam,nationwide,tfidf__nationwide,tfidf,0.0003327221416475707
spam,min bt,tfidf__min bt,tfidf,0.00033240045726084714
spam,contacted dating,tfidf__contacted dating,tfidf,0.00033221920956608153
spam,concert,tfidf__concert,tfidf,0.0003313089435546572
spam,10 04,tfidf__10 04,tfidf,0.000331161595461788
spam,4goten,tfidf__4goten,tfidf,0.0003302548914704324
spam,4goten bout,tfidf__4goten bout,tfidf,0.0003302548914704324
spam,babe 4goten,tfidf__babe 4goten,tfidf,0.0003302548914704324
spam,bout scammers,tfidf__bout scammers,tfidf,0.0003302548914704324
spam,hi ya,tfidf__hi ya,tfidf,0.0003302548914704324
spam,msg subscription,tfidf__msg subscription,tfidf,0.0003302548914704324
spam,nos,tfidf__nos,tfidf,0.0003302548914704324
spam,prem rate,tfidf__prem rate,tfidf,0.0003302548914704324
spam,rate msg,tfidf__rate msg,tfidf,0.0003302548914704324
spam,regular,tfidf__regular,tfidf,0.0003302548914704324
spam,regular vodafone,tfidf__regular vodafone,tfidf,0.0003302548914704324
spam,scammers,tfidf__scammers,tfidf,0.0003302548914704324
spam,subscription nos,tfidf__subscription nos,tfidf,0.0003302548914704324
spam,ya babe,tfidf__ya babe,tfidf,0.0003302548914704324
spam,comprise,tfidf__comprise,tfidf,0.0003290529630796932
spam,orange line,tfidf__orange line,tfidf,0.00032879730050830523
spam,price orange,tfidf__price orange,tfidf,0.00032879730050830523
spam,1327,tfidf__1327,tfidf,0.0003281204768771594
spam,box 1327,tfidf__box 1327,tfidf,0.0003281204768771594
spam,hot live,tfidf__hot live,tfidf,0.0003281204768771594
spam,just 20p,tfidf__just 20p,tfidf,0.0003281204768771594
spam,live fantasies,tfidf__live fantasies,tfidf,0.0003281204768771594
spam,min ntt,tfidf__min ntt,tfidf,0.0003281204768771594
spam,friends,tfidf__friends,tfidf,0.0003280950136452728
spam,u've,tfidf__u've,tfidf,0.00032785470105110615
spam,81618 week,tfidf__81618 week,tfidf,0.00032764209200061194
spam,send subpoly,tfidf__send subpoly,tfidf,0.00032764209200061194
spam,week stop,tfidf__week stop,tfidf,0.00032764209200061194
spam,weekly ringtone,tfidf__weekly ringtone,tfidf,0.00032764209200061194
spam,weed,tfidf__weed,tfidf,0.0003274223625271074
spam,need new,tfidf__need new,tfidf,0.0003261592527648399
spam,unsubscribe txt,tfidf__unsubscribe txt,tfidf,0.00032425652170978305
spam,network mins,tfidf__network mins,tfidf,0.0003237874230918347
spam,2optout,tfidf__2optout,tfidf,0.00032333084687863507
spam,10 mths,tfidf__10 mths,tfidf,0.00032332036868851845
spam,camera video,tfidf__camera video,tfidf,0.00032332036868851845
spam,mths update,tfidf__mths update,tfidf,0.00032332036868851845
spam,video phones,tfidf__video phones,tfidf,0.00032332036868851845
spam,quite,tfidf__quite,tfidf,0.00032179978221158413
spam,thinks,tfidf__thinks,tfidf,0.00032022100168569714
spam,landline phonetoken,tfidf__landline phonetoken,tfidf,0.00031972142018157126
spam,embody selected,tfidf__embody selected,tfidf,0.0003192628499319418
spam,carlos,tfidf__carlos,tfidf,0.0003191063287817452
spam,urltoken reply,tfidf__urltoken reply,tfidf,0.00031846731136002176
spam,gold,tfidf__gold,tfidf,0.0003183749125314757
spam,12mths,tfidf__12mths,tfidf,0.00031677689961669126
spam,25p free,tfidf__25p free,tfidf,0.000316149073176777
spam,89693,tfidf__89693,tfidf,0.000316149073176777
spam,area just,tfidf__area just,tfidf,0.000316149073176777
spam,free receive,tfidf__free receive,tfidf,0.000316149073176777
spam,guys ur,tfidf__guys ur,tfidf,0.000316149073176777
spam,new textbuddy,tfidf__new textbuddy,tfidf,0.000316149073176777
spam,postcode urltoken,tfidf__postcode urltoken,tfidf,0.000316149073176777
spam,receive search,tfidf__receive search,tfidf,0.000316149073176777
spam,search postcode,tfidf__search postcode,tfidf,0.000316149073176777
spam,textbuddy,tfidf__textbuddy,tfidf,0.000316149073176777
spam,textbuddy chat,tfidf__textbuddy chat,tfidf,0.000316149073176777
spam,txt 89693,tfidf__txt 89693,tfidf,0.000316149073176777
spam,exciting,tfidf__exciting,tfidf,0.00031417912482994276
spam,text phonetoken,tfidf__text phonetoken,tfidf,0.00031127682956420154
spam,gift voucher,tfidf__gift voucher,tfidf,0.00031040697880622595
spam,reveal thinks,tfidf__reveal thinks,tfidf,0.00030480436142708525
spam,latest motorola,tfidf__latest motorola,tfidf,0.00030345934166554585
spam,tv,tfidf__tv,tfidf,0.000303432728423534
spam,idiot,tfidf__idiot,tfidf,0.00030342413646759043
spam,pobox,tfidf__pobox,tfidf,0.00030090883140615043
spam,win 100,tfidf__win 100,tfidf,0.000299123210847471
spam,30,tfidf__30,tfidf,0.0002989041991444525
spam,place stop,tfidf__place stop,tfidf,0.0002986546422171601
spam,instructions,tfidf__instructions,tfidf,0.00029828562926553987
spam,alright,tfidf__alright,tfidf,0.000297302784307873
spam,cash prize,tfidf__cash prize,tfidf,0.00029610697233122945
spam,behave,tfidf__behave,tfidf,0.000295795467578927
spam,questions send,tfidf__questions send,tfidf,0.0002957416871965547
spam,abt,tfidf__abt,tfidf,0.00029416806424726303
spam,sell,tfidf__sell,tfidf,0.0002933724496484768
spam,hour,tfidf__hour,tfidf,0.00029265876219268874
spam,miss,tfidf__miss,tfidf,0.00029189857247192085
spam,don't know,tfidf__don't know,tfidf,0.0002916868937925528
spam,baby,tfidf__baby,tfidf,0.0002914107602591449
spam,access airtel,tfidf__access airtel,tfidf,0.0002910423353579436
spam,activation,tfidf__activation,tfidf,0.0002910423353579436
spam,activation rental,tfidf__activation rental,tfidf,0.0002910423353579436
spam,browser,tfidf__browser,tfidf,0.0002910423353579436
spam,browser select,tfidf__browser select,tfidf,0.0002910423353579436
spam,browsing,tfidf__browsing,tfidf,0.0002910423353579436
spam,browsing charges,tfidf__browsing charges,tfidf,0.0002910423353579436
spam,charges airtel,tfidf__charges airtel,tfidf,0.0002910423353579436
spam,internet browser,tfidf__internet browser,tfidf,0.0002910423353579436
spam,key nokia,tfidf__key nokia,tfidf,0.0002910423353579436
spam,launch internet,tfidf__launch internet,tfidf,0.0002910423353579436
spam,live goto,tfidf__live goto,tfidf,0.0002910423353579436
spam,live long,tfidf__live long,tfidf,0.0002910423353579436
spam,mms settings,tfidf__mms settings,tfidf,0.0002910423353579436
spam,mobile office,tfidf__mobile office,tfidf,0.0002910423353579436
spam,nokia phones,tfidf__nokia phones,tfidf,0.0002910423353579436
spam,phone access,tfidf__phone access,tfidf,0.0002910423353579436
spam,phones launch,tfidf__phones launch,tfidf,0.0002910423353579436
spam,rental browsing,tfidf__rental browsing,tfidf,0.0002910423353579436
spam,select airtel,tfidf__select airtel,tfidf,0.0002910423353579436
spam,visit urltoken,tfidf__visit urltoken,tfidf,0.0002907250898151963
spam,dating,tfidf__dating,tfidf,0.0002904308723391728
spam,220cm2,tfidf__220cm2,tfidf,0.0002904071199733176
spam,220cm2 9ae,tfidf__220cm2 9ae,tfidf,0.0002904071199733176
spam,comuk,tfidf__comuk,tfidf,0.0002904071199733176
spam,comuk 220cm2,tfidf__comuk 220cm2,tfidf,0.0002904071199733176
spam,gotto,tfidf__gotto,tfidf,0.0002904071199733176
spam,gotto urltoken,tfidf__gotto urltoken,tfidf,0.0002904071199733176
spam,phonetoken comuk,tfidf__phonetoken comuk,tfidf,0.0002904071199733176
spam,pls gotto,tfidf__pls gotto,tfidf,0.0002904071199733176
spam,gentle,tfidf__gentle,tfidf,0.00029023032698219516
spam,amass,tfidf__amass,tfidf,0.00029021525605032767
spam,knw,tfidf__knw,tfidf,0.00028980628499691093
spam,fantasies,tfidf__fantasies,tfidf,0.0002897612612263786
spam,draw,tfidf__draw,tfidf,0.0002889858367896838
spam,9pm,tfidf__9pm,tfidf,0.0002888055973596876
spam,guy,tfidf__guy,tfidf,0.00028849638707525803
spam,people,tfidf__people,tfidf,0.00028775111518865163
spam,urltoken stop,tfidf__urltoken stop,tfidf,0.0002871746542154962
spam,await,tfidf__await,tfidf,0.0002869505315535573
spam,nhs,tfidf__nhs,tfidf,0.00028673418887252664
spam,occasions,tfidf__occasions,tfidf,0.00028673418887252664
spam,penalty,tfidf__penalty,tfidf,0.00028673418887252664
spam,protect nhs,tfidf__protect nhs,tfidf,0.00028673418887252664
spam,trial,tfidf__trial,tfidf,0.00028665058216306277
spam,bid phonetoken,tfidf__bid phonetoken,tfidf,0.00028531444831819664
spam,address,tfidf__address,tfidf,0.0002852757868613288
spam,connect,tfidf__connect,tfidf,0.00028484864721241586
spam,chat guys,tfidf__chat guys,tfidf,0.00028443700545167824
spam,hols,tfidf__hols,tfidf,0.00028436246307012237
spam,correct ans,tfidf__correct ans,tfidf,0.00028353043063534926
spam,receipt correct,tfidf__receipt correct,tfidf,0.00028353043063534926
spam,subscriber,tfidf__subscriber,tfidf,0.00028353043063534926
spam,reat,tfidf__reat,tfidf,0.0002832670276655711
spam,35,tfidf__35,tfidf,0.00028144352180007947
spam,bears,tfidf__bears,tfidf,0.0002804549859537715
spam,lei,tfidf__lei,tfidf,0.00027924366679355406
spam,ur chance,tfidf__ur chance,tfidf,0.00027881289190005704
spam,weekly draw,tfidf__weekly draw,tfidf,0.0002783837110010402
spam,smiling,tfidf__smiling,tfidf,0.00027825753536760524
spam,employ,tfidf__employ,tfidf,0.0002781561328392603
spam,800,tfidf__800,tfidf,0.00027743334525737136
spam,cash 2000,tfidf__cash 2000,tfidf,0.00027730921756811435
spam,come stop,tfidf__come stop,tfidf,0.0002766052405392529
spam,xx,tfidf__xx,tfidf,0.00027653968545259634
spam,week's,tfidf__week's,tfidf,0.00027635609341806306
spam,customer computer,tfidf__customer computer,tfidf,0.0002762099621890706
spam,vodafone customer,tfidf__vodafone customer,tfidf,0.0002762099621890706
spam,apart,tfidf__apart,tfidf,0.000275264652788201
spam,150p tone,tfidf__150p tone,tfidf,0.0002752443290744048
spam,82277,tfidf__82277,tfidf,0.0002752070349695227
spam,ansr,tfidf__ansr,tfidf,0.0002752070349695227
spam,ansr 82277,tfidf__ansr 82277,tfidf,0.0002752070349695227
spam,dvd player,tfidf__dvd player,tfidf,0.0002752070349695227
spam,quiz wkly,tfidf__quiz wkly,tfidf,0.0002752070349695227
spam,sony dvd,tfidf__sony dvd,tfidf,0.0002752070349695227
spam,sunshine quiz,tfidf__sunshine quiz,tfidf,0.0002752070349695227
spam,txt ansr,tfidf__txt ansr,tfidf,0.0002752070349695227
spam,nab,tfidf__nab,tfidf,0.0002749508854720925
spam,online store,tfidf__online store,tfidf,0.0002745400360081029
spam,rates apply,tfidf__rates apply,tfidf,0.0002743980826649641
spam,shopping spree,tfidf__shopping spree,tfidf,0.00027399559862542535
spam,spree,tfidf__spree,tfidf,0.00027399559862542535
spam,pounds maximize,tfidf__pounds maximize,tfidf,0.0002738294456065946
spam,await collection,tfidf__await collection,tfidf,0.0002714023543417513
spam,nice,tfidf__nice,tfidf,0.00027091430072190986
spam,reveal recall,tfidf__reveal recall,tfidf,0.00027047690665206036
spam,text messages,tfidf__text messages,tfidf,0.000270238900928259
spam,choose,tfidf__choose,tfidf,0.00026979495828236
spam,free message,tfidf__free message,tfidf,0.0002690758011404085
spam,phonetoken text,tfidf__phonetoken text,tfidf,0.00026826859509412675
spam,text help,tfidf__text help,tfidf,0.00026826859509412675
spam,phonetoken land,tfidf__phonetoken land,tfidf,0.0002681553377393511
spam,free camera,tfidf__free camera,tfidf,0.000267483252434383
spam,rs,tfidf__rs,tfidf,0.0002666776113321883
spam,receipt,tfidf__receipt,tfidf,0.0002659135786134661
spam,important message,tfidf__important message,tfidf,0.0002656863633832687
spam,dat,tfidf__dat,tfidf,0.00026266724727863047
spam,freemsg txt,tfidf__freemsg txt,tfidf,0.00026253252670520625
spam,rcv,tfidf__rcv,tfidf,0.0002620407760319582
spam,ur friends,tfidf__ur friends,tfidf,0.0002615064997585219
spam,age23,tfidf__age23,tfidf,0.00026123867812934007
spam,age23 blonde,tfidf__age23 blonde,tfidf,0.00026123867812934007
spam,blonde,tfidf__blonde,tfidf,0.00026123867812934007
spam,blonde new,tfidf__blonde new,tfidf,0.00026123867812934007
spam,fun text,tfidf__fun text,tfidf,0.00026123867812934007
spam,guys like,tfidf__guys like,tfidf,0.00026123867812934007
spam,mila,tfidf__mila,tfidf,0.00026123867812934007
spam,mila age23,tfidf__mila age23,tfidf,0.00026123867812934007
spam,mtalk,tfidf__mtalk,tfidf,0.00026123867812934007
spam,new uk,tfidf__new uk,tfidf,0.00026123867812934007
spam,sex uk,tfidf__sex uk,tfidf,0.00026123867812934007
spam,text mtalk,tfidf__text mtalk,tfidf,0.00026123867812934007
spam,uk guys,tfidf__uk guys,tfidf,0.00026123867812934007
spam,embody specially,tfidf__embody specially,tfidf,0.00026019017600256657
spam,open,tfidf__open,tfidf,0.000259774150977426
spam,cs,tfidf__cs,tfidf,0.00025939684275147663
spam,84128 custcare,tfidf__84128 custcare,tfidf,0.0002585724657297503
spam,charged 150p,tfidf__charged 150p,tfidf,0.0002585724657297503
spam,comp 1st,tfidf__comp 1st,tfidf,0.0002585724657297503
spam,follows,tfidf__follows,tfidf,0.0002585724657297503
spam,follows subsequent,tfidf__follows subsequent,tfidf,0.0002585724657297503
spam,free question,tfidf__free question,tfidf,0.0002585724657297503
spam,msg unsubscribe,tfidf__msg unsubscribe,tfidf,0.0002585724657297503
spam,question follows,tfidf__question follows,tfidf,0.0002585724657297503
spam,subsequent,tfidf__subsequent,tfidf,0.0002585724657297503
spam,subsequent wks,tfidf__subsequent wks,tfidf,0.0002585724657297503
spam,textcomp,tfidf__textcomp,tfidf,0.0002585724657297503
spam,textcomp 250,tfidf__textcomp 250,tfidf,0.0002585724657297503
spam,wks charged,tfidf__wks charged,tfidf,0.0002585724657297503
spam,newest,tfidf__newest,tfidf,0.0002582011523701998
spam,10 days,tfidf__10 days,tfidf,0.0002573597916409926
spam,msgs,tfidf__msgs,tfidf,0.00025731610398528805
spam,spider,tfidf__spider,tfidf,0.00025707370690756864
spam,draw 100,tfidf__draw 100,tfidf,0.000257056661170453
spam,10am 9pm,tfidf__10am 9pm,tfidf,0.0002570299309749387
spam,college,tfidf__college,tfidf,0.00025681986306666326
spam,8077 urltoken,tfidf__8077 urltoken,tfidf,0.00025645610139263524
spam,love life,tfidf__love life,tfidf,0.0002561381279334338
spam,customers,tfidf__customers,tfidf,0.0002560130777898047
spam,information orange,tfidf__information orange,tfidf,0.0002544033441625185
spam,orange user,tfidf__orange user,tfidf,0.0002544033441625185
spam,delivered phone,tfidf__delivered phone,tfidf,0.00025406653193610254
spam,successfully delivered,tfidf__successfully delivered,tfidf,0.00025406653193610254
spam,dude,tfidf__dude,tfidf,0.00025360324891527845
spam,customer service,tfidf__customer service,tfidf,0.00025252470601700675
spam,chat date,tfidf__chat date,tfidf,0.0002522340244563436
spam,collect phonetoken,tfidf__collect phonetoken,tfidf,0.00025067968843172343
spam,beware,tfidf__beware,tfidf,0.0002501663568946906
spam,line claim,tfidf__line claim,tfidf,0.00024966720725403795
spam,advise,tfidf__advise,tfidf,0.0002496025189063899
spam,11500,tfidf__11500,tfidf,0.00024959561665339683
spam,11500 psf,tfidf__11500 psf,tfidf,0.00024959561665339683
spam,124,tfidf__124,tfidf,0.00024959561665339683
spam,124 8200,tfidf__124 8200,tfidf,0.00024959561665339683
spam,12500,tfidf__12500,tfidf,0.00024959561665339683
spam,12500 psf,tfidf__12500 psf,tfidf,0.00024959561665339683
spam,18 silver,tfidf__18 silver,tfidf,0.00024959561665339683
spam,8200,tfidf__8200,tfidf,0.00024959561665339683
spam,8200 psf,tfidf__8200 psf,tfidf,0.00024959561665339683
spam,best deal,tfidf__best deal,tfidf,0.00024959561665339683
spam,commercial wave,tfidf__commercial wave,tfidf,0.00024959561665339683
spam,deal phonetoken,tfidf__deal phonetoken,tfidf,0.00024959561665339683
spam,gold 12500,tfidf__gold 12500,tfidf,0.00024959561665339683
spam,logix,tfidf__logix,tfidf,0.00024959561665339683
spam,logix sec,tfidf__logix sec,tfidf,0.00024959561665339683
spam,noida commercial,tfidf__noida commercial,tfidf,0.00024959561665339683
spam,psf best,tfidf__psf best,tfidf,0.00024959561665339683
spam,psf gold,tfidf__psf gold,tfidf,0.00024959561665339683
spam,psf logix,tfidf__psf logix,tfidf,0.00024959561665339683
spam,sec 124,tfidf__sec 124,tfidf,0.00024959561665339683
spam,sec 18,tfidf__sec 18,tfidf,0.00024959561665339683
spam,silver 11500,tfidf__silver 11500,tfidf,0.00024959561665339683
spam,wave,tfidf__wave,tfidf,0.00024959561665339683
spam,wave sec,tfidf__wave sec,tfidf,0.00024959561665339683
spam,prevent,tfidf__prevent,tfidf,0.000249191922086507
spam,asap,tfidf__asap,tfidf,0.00024877000403144444
spam,hide,tfidf__hide,tfidf,0.0002477177106561495
spam,8th,tfidf__8th,tfidf,0.0002469695710645793
spam,2000 prize,tfidf__2000 prize,tfidf,0.00024626169851824607
spam,unloosen,tfidf__unloosen,tfidf,0.00024502776567183077
spam,ingest embody,tfidf__ingest embody,tfidf,0.00024496182804085396
spam,150p daily,tfidf__150p daily,tfidf,0.0002441706665521603
spam,89123,tfidf__89123,tfidf,0.0002441706665521603
spam,date msg,tfidf__date msg,tfidf,0.0002441706665521603
spam,future mgs,tfidf__future mgs,tfidf,0.0002441706665521603
spam,mgs,tfidf__mgs,tfidf,0.0002441706665521603
spam,mobile date,tfidf__mobile date,tfidf,0.0002441706665521603
spam,phonetoken future,tfidf__phonetoken future,tfidf,0.0002441706665521603
spam,stop 89123,tfidf__stop 89123,tfidf,0.0002441706665521603
spam,welcome uk,tfidf__welcome uk,tfidf,0.0002441706665521603
spam,records,tfidf__records,tfidf,0.00024387197200097238
spam,free send,tfidf__free send,tfidf,0.0002436425683443459
spam,ringtone 1st,tfidf__ringtone 1st,tfidf,0.0002436425683443459
spam,stop opt,tfidf__stop opt,tfidf,0.0002431729665895504
spam,nokia 8007,tfidf__nokia 8007,tfidf,0.00024257968521682166
spam,16 reply,tfidf__16 reply,tfidf,0.00024217782489512163
spam,4info,tfidf__4info,tfidf,0.00024217782489512163
spam,friends 150p,tfidf__friends 150p,tfidf,0.00024217782489512163
spam,hl,tfidf__hl,tfidf,0.00024217782489512163
spam,hl 4info,tfidf__hl 4info,tfidf,0.00024217782489512163
spam,reply hl,tfidf__reply hl,tfidf,0.00024217782489512163
spam,hi,tfidf__hi,tfidf,0.0002416310522959117
spam,win 250,tfidf__win 250,tfidf,0.00024126623930542255
spam,visit,tfidf__visit,tfidf,0.00023970887927141074
spam,lunch,tfidf__lunch,tfidf,0.00023956272452328934
spam,kate,tfidf__kate,tfidf,0.0002393401455414124
spam,induce,tfidf__induce,tfidf,0.00023873606409310566
spam,84,tfidf__84,tfidf,0.0002377312211460625
spam,correct,tfidf__correct,tfidf,0.0002347573060864963
spam,87121 receive,tfidf__87121 receive,tfidf,0.0002342868425366927
spam,receive entry,tfidf__receive entry,tfidf,0.0002342868425366927
spam,free txtin,tfidf__free txtin,tfidf,0.00023420051372708442
spam,suite,tfidf__suite,tfidf,0.00023357217593850943
spam,latest orange,tfidf__latest orange,tfidf,0.00023335602394498737
spam,matches phonetoken,tfidf__matches phonetoken,tfidf,0.00023315035441291495
spam,hurt,tfidf__hurt,tfidf,0.00023281021877951248
spam,del,tfidf__del,tfidf,0.00023275575993988973
spam,ard,tfidf__ard,tfidf,0.00023242712552687622
spam,000 award,tfidf__000 award,tfidf,0.00023084779629909148
spam,standard,tfidf__standard,tfidf,0.00023007844653837923
spam,pa,tfidf__pa,tfidf,0.00022993186640640355
spam,sport,tfidf__sport,tfidf,0.0002283862864639476
spam,review mob,tfidf__review mob,tfidf,0.00022826592284795532
spam,video phone,tfidf__video phone,tfidf,0.00022728170884358655
spam,3uz,tfidf__3uz,tfidf,0.00022710119567462245
spam,m26,tfidf__m26,tfidf,0.00022710119567462245
spam,m26 3uz,tfidf__m26 3uz,tfidf,0.00022710119567462245
spam,15,tfidf__15,tfidf,0.00022491686891310466
spam,txtin tell,tfidf__txtin tell,tfidf,0.00022475129472498167
spam,forwarded phonetoken,tfidf__forwarded phonetoken,tfidf,0.00022474892145159044
spam,mailbox,tfidf__mailbox,tfidf,0.00022474892145159044
spam,messages matches,tfidf__messages matches,tfidf,0.00022474892145159044
spam,phonetoken hi,tfidf__phonetoken hi,tfidf,0.00022474892145159044
spam,sms alert,tfidf__sms alert,tfidf,0.00022474892145159044
spam,reply text,tfidf__reply text,tfidf,0.00022384662630737208
spam,pls,tfidf__pls,tfidf,0.00022369815429552076
spam,day urltoken,tfidf__day urltoken,tfidf,0.00022330378540442558
spam,sweet,tfidf__sweet,tfidf,0.00022308694958182644
spam,guaranteed caller,tfidf__guaranteed caller,tfidf,0.00022281250032465767
spam,winner guaranteed,tfidf__winner guaranteed,tfidf,0.00022281250032465767
spam,82242,tfidf__82242,tfidf,0.00022194219340754907
